filename,width,height,class,xmin,ymin,xmax,ymax
00755_png_jpg.rf.10463a66dc5146fd78054b21ec2415d5.jpg,512,512,spot,290,424,301,433
00755_png_jpg.rf.10463a66dc5146fd78054b21ec2415d5.jpg,512,512,spot,320,397,330,406
14969_png_jpg.rf.107e79b2cb60f59b300def717943159b.jpg,512,512,spot,117,296,134,314
14969_png_jpg.rf.107e79b2cb60f59b300def717943159b.jpg,512,512,spot,74,286,93,305
14969_png_jpg.rf.107e79b2cb60f59b300def717943159b.jpg,512,512,spot,118,150,135,165
14969_png_jpg.rf.107e79b2cb60f59b300def717943159b.jpg,512,512,acne,256,195,269,208
14969_png_jpg.rf.107e79b2cb60f59b300def717943159b.jpg,512,512,spot,244,171,258,178
14969_png_jpg.rf.107e79b2cb60f59b300def717943159b.jpg,512,512,spot,318,286,330,294
31171_png_jpg.rf.10ce4c983d6528fd21806e1d1fb5a41e.jpg,512,512,acne,327,314,351,330
31171_png_jpg.rf.10ce4c983d6528fd21806e1d1fb5a41e.jpg,512,512,acne,226,153,248,169
31171_png_jpg.rf.10ce4c983d6528fd21806e1d1fb5a41e.jpg,512,512,acne,180,316,194,328
41337_png_jpg.rf.10b0ff62a7f84a9a7798d1b2d580f556.jpg,512,512,acne,248,156,262,166
41337_png_jpg.rf.10b0ff62a7f84a9a7798d1b2d580f556.jpg,512,512,acne,206,160,220,171
41337_png_jpg.rf.10b0ff62a7f84a9a7798d1b2d580f556.jpg,512,512,acne,242,135,257,147
41337_png_jpg.rf.10b0ff62a7f84a9a7798d1b2d580f556.jpg,512,512,spot,328,152,343,162
41337_png_jpg.rf.10b0ff62a7f84a9a7798d1b2d580f556.jpg,512,512,spot,285,192,296,200
ANITA-YOGI-is-a-Homemaker-from-Icha-Forest__jpg.rf.10335c3d5e2a125fddf6b6c041865d90.jpg,514,514,spot,281,327,291,340
ANITA-YOGI-is-a-Homemaker-from-Icha-Forest__jpg.rf.10335c3d5e2a125fddf6b6c041865d90.jpg,514,514,spot,342,280,353,297
ANITA-YOGI-is-a-Homemaker-from-Icha-Forest__jpg.rf.10335c3d5e2a125fddf6b6c041865d90.jpg,514,514,acne,128,422,143,434
ANITA-YOGI-is-a-Homemaker-from-Icha-Forest__jpg.rf.10335c3d5e2a125fddf6b6c041865d90.jpg,514,514,acne,249,118,260,131
29786_png_jpg.rf.10fbc2dd69a6ba663e94cf81b5a9b064.jpg,512,512,acne,323,348,336,363
Bela-Sarkar-is-a-Not-recorded-from-Bamnabad__yythkg_jpg.rf.111d8427d827197111bc3987a3017384.jpg,514,514,acne,301,94,312,107
Bela-Sarkar-is-a-Not-recorded-from-Bamnabad__yythkg_jpg.rf.111d8427d827197111bc3987a3017384.jpg,514,514,acne,206,35,221,50
Bela-Sarkar-is-a-Not-recorded-from-Bamnabad__yythkg_jpg.rf.111d8427d827197111bc3987a3017384.jpg,514,514,acne,202,50,220,61
Bela-Sarkar-is-a-Not-recorded-from-Bamnabad__yythkg_jpg.rf.111d8427d827197111bc3987a3017384.jpg,514,514,acne,97,300,112,312
48971_png_jpg.rf.1167c2e8edd6b47819ce3ddeffef4c85.jpg,512,512,acne,155,278,165,285
48971_png_jpg.rf.1167c2e8edd6b47819ce3ddeffef4c85.jpg,512,512,acne,163,164,173,171
48971_png_jpg.rf.1167c2e8edd6b47819ce3ddeffef4c85.jpg,512,512,acne,267,168,276,175
48971_png_jpg.rf.1167c2e8edd6b47819ce3ddeffef4c85.jpg,512,512,spot,126,294,135,302
19522_png_jpg.rf.112884548cb0293c97014c13e99ad82d.jpg,512,512,acne,321,137,337,152
19522_png_jpg.rf.112884548cb0293c97014c13e99ad82d.jpg,512,512,spot,316,387,328,401
19522_png_jpg.rf.112884548cb0293c97014c13e99ad82d.jpg,512,512,spot,155,352,164,363
19522_png_jpg.rf.112884548cb0293c97014c13e99ad82d.jpg,512,512,spot,193,367,205,385
19522_png_jpg.rf.112884548cb0293c97014c13e99ad82d.jpg,512,512,spot,330,325,343,334
19522_png_jpg.rf.112884548cb0293c97014c13e99ad82d.jpg,512,512,spot,169,384,185,397
-_jpg.rf.11302f05bbc65bf234180d53b1f6bb9b.jpg,770,507,spot,450,267,466,280
-_jpg.rf.11302f05bbc65bf234180d53b1f6bb9b.jpg,770,507,spot,369,364,380,380
-_jpg.rf.11302f05bbc65bf234180d53b1f6bb9b.jpg,770,507,spot,290,239,305,251
-_jpg.rf.11302f05bbc65bf234180d53b1f6bb9b.jpg,770,507,spot,304,293,316,306
-_jpg.rf.11302f05bbc65bf234180d53b1f6bb9b.jpg,770,507,spot,299,256,311,264
-_jpg.rf.11302f05bbc65bf234180d53b1f6bb9b.jpg,770,507,spot,469,256,481,266
-_jpg.rf.11302f05bbc65bf234180d53b1f6bb9b.jpg,770,507,spot,403,354,412,372
-_jpg.rf.11302f05bbc65bf234180d53b1f6bb9b.jpg,770,507,spot,298,266,311,273
-_jpg.rf.11302f05bbc65bf234180d53b1f6bb9b.jpg,770,507,spot,453,322,464,334
-_jpg.rf.11302f05bbc65bf234180d53b1f6bb9b.jpg,770,507,spot,448,305,461,317
-_jpg.rf.11302f05bbc65bf234180d53b1f6bb9b.jpg,770,507,spot,347,364,358,374
-_jpg.rf.11302f05bbc65bf234180d53b1f6bb9b.jpg,770,507,spot,294,230,303,237
-_jpg.rf.11302f05bbc65bf234180d53b1f6bb9b.jpg,770,507,spot,425,294,435,303
-_jpg.rf.11302f05bbc65bf234180d53b1f6bb9b.jpg,770,507,spot,415,357,423,368
-_jpg.rf.11302f05bbc65bf234180d53b1f6bb9b.jpg,770,507,spot,417,342,427,350
-_jpg.rf.11302f05bbc65bf234180d53b1f6bb9b.jpg,770,507,spot,492,253,501,261
-_jpg.rf.11302f05bbc65bf234180d53b1f6bb9b.jpg,770,507,spot,335,321,344,329
-_jpg.rf.11302f05bbc65bf234180d53b1f6bb9b.jpg,770,507,spot,310,311,321,321
-_jpg.rf.11302f05bbc65bf234180d53b1f6bb9b.jpg,770,507,spot,412,199,422,209
-_jpg.rf.11302f05bbc65bf234180d53b1f6bb9b.jpg,770,507,spot,455,285,464,294
-_jpg.rf.11302f05bbc65bf234180d53b1f6bb9b.jpg,770,507,spot,345,65,356,75
-_jpg.rf.11302f05bbc65bf234180d53b1f6bb9b.jpg,770,507,spot,425,325,435,335
35430-2-_png_jpg.rf.1173586619c9a6ee06dc7574e62e5782.jpg,512,512,acne,302,167,317,183
35430-2-_png_jpg.rf.1173586619c9a6ee06dc7574e62e5782.jpg,512,512,pimple,245,93,257,102
35430-2-_png_jpg.rf.1173586619c9a6ee06dc7574e62e5782.jpg,512,512,pimple,236,103,253,116
46612_png_jpg.rf.117bed0d4fd26dcb0888e00eb352a0ac.jpg,512,512,acne,241,156,254,176
46612_png_jpg.rf.117bed0d4fd26dcb0888e00eb352a0ac.jpg,512,512,spot,163,169,179,183
46612_png_jpg.rf.117bed0d4fd26dcb0888e00eb352a0ac.jpg,512,512,acne,150,186,168,196
46612_png_jpg.rf.117bed0d4fd26dcb0888e00eb352a0ac.jpg,512,512,pimple,295,320,310,335
42411_png_jpg.rf.11d93bbad10bc2f04f67745e89a20482.jpg,512,512,acne,267,171,282,187
42411_png_jpg.rf.11d93bbad10bc2f04f67745e89a20482.jpg,512,512,acne,249,212,261,227
42411_png_jpg.rf.11d93bbad10bc2f04f67745e89a20482.jpg,512,512,acne,373,286,391,303
42411_png_jpg.rf.11d93bbad10bc2f04f67745e89a20482.jpg,512,512,acne,368,327,382,342
42411_png_jpg.rf.11d93bbad10bc2f04f67745e89a20482.jpg,512,512,acne,375,379,390,395
42411_png_jpg.rf.11d93bbad10bc2f04f67745e89a20482.jpg,512,512,acne,295,284,308,295
47439_png_jpg.rf.11aef42085a22800565a9046ea4ffd8c.jpg,512,512,acne,263,193,274,203
47439_png_jpg.rf.11aef42085a22800565a9046ea4ffd8c.jpg,512,512,acne,254,203,264,211
47439_png_jpg.rf.11aef42085a22800565a9046ea4ffd8c.jpg,512,512,spot,201,296,209,303
21236_png_jpg.rf.125afbfe0e6136b33f3774f09b61059c.jpg,512,512,spot,353,319,371,339
21236_png_jpg.rf.125afbfe0e6136b33f3774f09b61059c.jpg,512,512,acne,147,335,161,349
21236_png_jpg.rf.125afbfe0e6136b33f3774f09b61059c.jpg,512,512,spot,282,124,298,135
38588_png_jpg.rf.126ba5c25be9a691b11f7b00777cdbdf.jpg,512,512,spot,347,328,362,343
29356_png_jpg.rf.12671269ac6d738c66515d9d02a4c391.jpg,512,512,acne,276,162,286,174
29356_png_jpg.rf.12671269ac6d738c66515d9d02a4c391.jpg,512,512,spot,135,320,152,333
29356_png_jpg.rf.12671269ac6d738c66515d9d02a4c391.jpg,512,512,acne,312,306,322,318
29356_png_jpg.rf.12671269ac6d738c66515d9d02a4c391.jpg,512,512,spot,188,333,206,346
29356_png_jpg.rf.12671269ac6d738c66515d9d02a4c391.jpg,512,512,spot,347,280,362,292
15481_png_jpg.rf.1223bfb7cd2f7ef98e34ea7a50025156.jpg,512,512,spot,177,317,196,329
15481_png_jpg.rf.1223bfb7cd2f7ef98e34ea7a50025156.jpg,512,512,spot,312,346,330,358
15481_png_jpg.rf.1223bfb7cd2f7ef98e34ea7a50025156.jpg,512,512,spot,223,475,239,487
15481_png_jpg.rf.1223bfb7cd2f7ef98e34ea7a50025156.jpg,512,512,spot,169,377,182,391
15481_png_jpg.rf.1223bfb7cd2f7ef98e34ea7a50025156.jpg,512,512,spot,157,394,173,405
15481_png_jpg.rf.1223bfb7cd2f7ef98e34ea7a50025156.jpg,512,512,acne,218,417,229,427
23647_png_jpg.rf.1272eac06d8e3725b272cfc38d029f19.jpg,512,512,spot,343,319,361,333
23647_png_jpg.rf.1272eac06d8e3725b272cfc38d029f19.jpg,512,512,spot,312,412,328,427
23647_png_jpg.rf.1272eac06d8e3725b272cfc38d029f19.jpg,512,512,spot,172,405,197,421
29923_png_jpg.rf.1272ea6b1028b4f19a42fa35141f16a0.jpg,512,512,acne,340,334,348,344
29923_png_jpg.rf.1272ea6b1028b4f19a42fa35141f16a0.jpg,512,512,acne,321,280,331,292
29923_png_jpg.rf.1272ea6b1028b4f19a42fa35141f16a0.jpg,512,512,acne,308,416,324,428
14668_png_jpg.rf.12b9197895cdb7ecf94cbbc3b4504bd4.jpg,512,512,pimple,310,336,333,359
14668_png_jpg.rf.12b9197895cdb7ecf94cbbc3b4504bd4.jpg,512,512,pimple,266,143,284,157
14668_png_jpg.rf.12b9197895cdb7ecf94cbbc3b4504bd4.jpg,512,512,pimple,290,168,309,181
14668_png_jpg.rf.12b9197895cdb7ecf94cbbc3b4504bd4.jpg,512,512,spot,184,379,197,388
14668_png_jpg.rf.12b9197895cdb7ecf94cbbc3b4504bd4.jpg,512,512,spot,304,329,314,335
14668_png_jpg.rf.12b9197895cdb7ecf94cbbc3b4504bd4.jpg,512,512,spot,279,409,295,420
14668_png_jpg.rf.12b9197895cdb7ecf94cbbc3b4504bd4.jpg,512,512,spot,386,275,400,287
14668_png_jpg.rf.12b9197895cdb7ecf94cbbc3b4504bd4.jpg,512,512,acne,277,394,286,403
14668_png_jpg.rf.12b9197895cdb7ecf94cbbc3b4504bd4.jpg,512,512,acne,319,366,330,376
14668_png_jpg.rf.12b9197895cdb7ecf94cbbc3b4504bd4.jpg,512,512,acne,328,372,339,383
44446_png_jpg.rf.129c8b62c06312311f89e5454fe3fda8.jpg,512,512,acne,260,196,276,209
44446_png_jpg.rf.129c8b62c06312311f89e5454fe3fda8.jpg,512,512,pimple,208,266,222,281
44446_png_jpg.rf.129c8b62c06312311f89e5454fe3fda8.jpg,512,512,acne,211,155,230,176
44446_png_jpg.rf.129c8b62c06312311f89e5454fe3fda8.jpg,512,512,acne,227,116,240,129
Vishaka-Talkar-is-a-Beach-cleaner_-works-for_yythkg_jpg.rf.12bd6d293ec2e93d4ce7f74e1d54832c.jpg,514,514,acne,269,358,283,373
Vishaka-Talkar-is-a-Beach-cleaner_-works-for_yythkg_jpg.rf.12bd6d293ec2e93d4ce7f74e1d54832c.jpg,514,514,acne,249,374,261,388
Vishaka-Talkar-is-a-Beach-cleaner_-works-for_yythkg_jpg.rf.12bd6d293ec2e93d4ce7f74e1d54832c.jpg,514,514,spot,151,188,163,202
21299_png_jpg.rf.12e8056888316e3ae90714abe9eaff5b.jpg,512,512,pimple,223,205,236,213
21299_png_jpg.rf.12e8056888316e3ae90714abe9eaff5b.jpg,512,512,pimple,228,222,241,231
21299_png_jpg.rf.12e8056888316e3ae90714abe9eaff5b.jpg,512,512,acne,233,193,249,204
29441_png_jpg.rf.12e1a49232c551c518465f444884927c.jpg,512,512,acne,272,167,288,185
29441_png_jpg.rf.12e1a49232c551c518465f444884927c.jpg,512,512,acne,347,283,362,295
69720_png_jpg.rf.13a6ac3b14cbf457e6f2d93d65dc2dda.jpg,1024,1024,acne,387,609,414,633
69720_png_jpg.rf.13a6ac3b14cbf457e6f2d93d65dc2dda.jpg,1024,1024,spot,402,335,418,348
69720_png_jpg.rf.13a6ac3b14cbf457e6f2d93d65dc2dda.jpg,1024,1024,spot,426,904,442,926
23519_png_jpg.rf.142bb4c6b367e2a19787e0111cebc253.jpg,512,512,acne,352,350,376,366
23519_png_jpg.rf.142bb4c6b367e2a19787e0111cebc253.jpg,512,512,spot,151,299,168,319
51759_png_jpg.rf.13ec46bcaab754d80598f4b45bc84bc3.jpg,512,512,pimple,189,111,207,137
51759_png_jpg.rf.13ec46bcaab754d80598f4b45bc84bc3.jpg,512,512,acne,241,109,261,124
51759_png_jpg.rf.13ec46bcaab754d80598f4b45bc84bc3.jpg,512,512,acne,291,88,310,103
51759_png_jpg.rf.13ec46bcaab754d80598f4b45bc84bc3.jpg,512,512,acne,176,158,194,172
51759_png_jpg.rf.13ec46bcaab754d80598f4b45bc84bc3.jpg,512,512,acne,351,350,369,365
51759_png_jpg.rf.13ec46bcaab754d80598f4b45bc84bc3.jpg,512,512,acne,318,314,335,328
15918_png_jpg.rf.13a7ea4e1777a07dfa78b088ddb7fc32.jpg,512,512,acne,202,159,222,177
15918_png_jpg.rf.13a7ea4e1777a07dfa78b088ddb7fc32.jpg,512,512,acne,245,168,269,184
15918_png_jpg.rf.13a7ea4e1777a07dfa78b088ddb7fc32.jpg,512,512,pimple,269,340,288,359
15918_png_jpg.rf.13a7ea4e1777a07dfa78b088ddb7fc32.jpg,512,512,spot,335,346,355,364
44373_png_jpg.rf.14187bb7ab13f5642246aa1d78714a7d.jpg,512,512,pimple,210,426,228,438
44373_png_jpg.rf.14187bb7ab13f5642246aa1d78714a7d.jpg,512,512,spot,156,357,168,370
19880_png_jpg.rf.14653daf1c22273b11099583df9c8403.jpg,512,512,spot,270,214,284,229
19880_png_jpg.rf.14653daf1c22273b11099583df9c8403.jpg,512,512,spot,227,128,243,141
19880_png_jpg.rf.14653daf1c22273b11099583df9c8403.jpg,512,512,spot,94,335,119,349
19880_png_jpg.rf.14653daf1c22273b11099583df9c8403.jpg,512,512,spot,88,198,104,213
28899_png_jpg.rf.146b06afd83aa343e886a3e138dacf16.jpg,512,512,spot,156,313,168,327
28899_png_jpg.rf.146b06afd83aa343e886a3e138dacf16.jpg,512,512,pimple,181,371,201,389
28899_png_jpg.rf.146b06afd83aa343e886a3e138dacf16.jpg,512,512,acne,266,422,278,434
23449_png_jpg.rf.1443f460ee211cb4211c59f7fc2d4893.jpg,512,512,acne,199,133,210,148
23449_png_jpg.rf.1443f460ee211cb4211c59f7fc2d4893.jpg,512,512,acne,312,316,325,331
23449_png_jpg.rf.1443f460ee211cb4211c59f7fc2d4893.jpg,512,512,spot,401,328,419,350
23449_png_jpg.rf.1443f460ee211cb4211c59f7fc2d4893.jpg,512,512,spot,399,287,414,301
23449_png_jpg.rf.1443f460ee211cb4211c59f7fc2d4893.jpg,512,512,pimple,190,375,200,384
23449_png_jpg.rf.1443f460ee211cb4211c59f7fc2d4893.jpg,512,512,spot,365,177,377,192
23449_png_jpg.rf.1443f460ee211cb4211c59f7fc2d4893.jpg,512,512,spot,355,460,368,476
48236_png_jpg.rf.146fa93e50377a78771afed981a5798c.jpg,512,512,acne,204,144,218,154
48236_png_jpg.rf.146fa93e50377a78771afed981a5798c.jpg,512,512,acne,339,305,352,314
48236_png_jpg.rf.146fa93e50377a78771afed981a5798c.jpg,512,512,spot,152,338,162,346
48236_png_jpg.rf.146fa93e50377a78771afed981a5798c.jpg,512,512,spot,319,321,329,330
48236_png_jpg.rf.146fa93e50377a78771afed981a5798c.jpg,512,512,spot,178,295,186,306
48236_png_jpg.rf.146fa93e50377a78771afed981a5798c.jpg,512,512,spot,349,406,360,414
19051_png_jpg.rf.15018833b972e1b70016080abb9d41f7.jpg,512,512,spot,247,178,272,196

2mnr4tscpa791_jpg.rf.15371588a47e8544e824035a42a87844.jpg,640,853,acne,335,536,355,551
2mnr4tscpa791_jpg.rf.15371588a47e8544e824035a42a87844.jpg,640,853,pimple,273,511,290,532
2mnr4tscpa791_jpg.rf.15371588a47e8544e824035a42a87844.jpg,640,853,pimple,405,433,423,456
2mnr4tscpa791_jpg.rf.15371588a47e8544e824035a42a87844.jpg,640,853,pimple,340,401,365,419
2mnr4tscpa791_jpg.rf.15371588a47e8544e824035a42a87844.jpg,640,853,pimple,364,508,382,524
2mnr4tscpa791_jpg.rf.15371588a47e8544e824035a42a87844.jpg,640,853,spot,403,375,420,394
2mnr4tscpa791_jpg.rf.15371588a47e8544e824035a42a87844.jpg,640,853,spot,420,365,433,379
2mnr4tscpa791_jpg.rf.15371588a47e8544e824035a42a87844.jpg,640,853,spot,429,406,457,424
2mnr4tscpa791_jpg.rf.15371588a47e8544e824035a42a87844.jpg,640,853,spot,334,454,359,470
2mnr4tscpa791_jpg.rf.15371588a47e8544e824035a42a87844.jpg,640,853,spot,321,496,343,523
2mnr4tscpa791_jpg.rf.15371588a47e8544e824035a42a87844.jpg,640,853,spot,362,494,383,505
2mnr4tscpa791_jpg.rf.15371588a47e8544e824035a42a87844.jpg,640,853,spot,379,464,398,479
2mnr4tscpa791_jpg.rf.15371588a47e8544e824035a42a87844.jpg,640,853,spot,414,388,442,403
17892_png_jpg.rf.148be273f0c9199bfc578ac37ed51730.jpg,512,512,spot,150,293,170,309
17892_png_jpg.rf.148be273f0c9199bfc578ac37ed51730.jpg,512,512,spot,182,270,203,278
17892_png_jpg.rf.148be273f0c9199bfc578ac37ed51730.jpg,512,512,spot,190,309,208,323
17892_png_jpg.rf.148be273f0c9199bfc578ac37ed51730.jpg,512,512,acne,244,209,263,225
17892_png_jpg.rf.148be273f0c9199bfc578ac37ed51730.jpg,512,512,acne,281,168,296,184
17892_png_jpg.rf.148be273f0c9199bfc578ac37ed51730.jpg,512,512,acne,248,171,260,180
17892_png_jpg.rf.148be273f0c9199bfc578ac37ed51730.jpg,512,512,acne,253,192,270,208
17892_png_jpg.rf.148be273f0c9199bfc578ac37ed51730.jpg,512,512,spot,250,117,268,129
17892_png_jpg.rf.148be273f0c9199bfc578ac37ed51730.jpg,512,512,spot,217,407,231,424
31334_png_jpg.rf.15ae6323a33367a0bc20db5ccdd1dfd7.jpg,512,512,acne,373,223,390,242
9oqyp30tbj791_jpg.rf.15486c0e6f283ab07ea963eece22f2a9.jpg,960,1792,acne,438,604,476,636
9oqyp30tbj791_jpg.rf.15486c0e6f283ab07ea963eece22f2a9.jpg,960,1792,acne,366,946,389,961
9oqyp30tbj791_jpg.rf.15486c0e6f283ab07ea963eece22f2a9.jpg,960,1792,acne,384,1001,408,1022
9oqyp30tbj791_jpg.rf.15486c0e6f283ab07ea963eece22f2a9.jpg,960,1792,acne,360,1004,383,1026
9oqyp30tbj791_jpg.rf.15486c0e6f283ab07ea963eece22f2a9.jpg,960,1792,acne,620,949,638,970
9oqyp30tbj791_jpg.rf.15486c0e6f283ab07ea963eece22f2a9.jpg,960,1792,acne,379,463,406,488
9oqyp30tbj791_jpg.rf.15486c0e6f283ab07ea963eece22f2a9.jpg,960,1792,spot,414,463,445,487
9oqyp30tbj791_jpg.rf.15486c0e6f283ab07ea963eece22f2a9.jpg,960,1792,acne,352,455,378,476
9oqyp30tbj791_jpg.rf.15486c0e6f283ab07ea963eece22f2a9.jpg,960,1792,acne,250,517,274,540
9oqyp30tbj791_jpg.rf.15486c0e6f283ab07ea963eece22f2a9.jpg,960,1792,acne,284,436,309,456
9oqyp30tbj791_jpg.rf.15486c0e6f283ab07ea963eece22f2a9.jpg,960,1792,spot,440,431,455,448
9oqyp30tbj791_jpg.rf.15486c0e6f283ab07ea963eece22f2a9.jpg,960,1792,acne,524,460,544,481
9oqyp30tbj791_jpg.rf.15486c0e6f283ab07ea963eece22f2a9.jpg,960,1792,acne,583,481,603,503
9oqyp30tbj791_jpg.rf.15486c0e6f283ab07ea963eece22f2a9.jpg,960,1792,spot,320,431,344,445
9oqyp30tbj791_jpg.rf.15486c0e6f283ab07ea963eece22f2a9.jpg,960,1792,acne,345,807,366,824
9oqyp30tbj791_jpg.rf.15486c0e6f283ab07ea963eece22f2a9.jpg,960,1792,spot,552,1027,570,1044
9oqyp30tbj791_jpg.rf.15486c0e6f283ab07ea963eece22f2a9.jpg,960,1792,spot,359,863,376,884
9oqyp30tbj791_jpg.rf.15486c0e6f283ab07ea963eece22f2a9.jpg,960,1792,spot,715,811,730,832
51018_png_jpg.rf.159eb40b0ff14cfb31d4430deec96083.jpg,512,512,acne,114,307,125,319
51018_png_jpg.rf.159eb40b0ff14cfb31d4430deec96083.jpg,512,512,acne,254,213,264,222
51018_png_jpg.rf.159eb40b0ff14cfb31d4430deec96083.jpg,512,512,acne,326,319,335,326
51018_png_jpg.rf.159eb40b0ff14cfb31d4430deec96083.jpg,512,512,acne,227,440,243,451
33957_png_jpg.rf.15b6103fc01f7a9c976793f68e053420.jpg,512,512,acne,254,227,270,237
33957_png_jpg.rf.15b6103fc01f7a9c976793f68e053420.jpg,512,512,acne,230,199,242,212
33957_png_jpg.rf.15b6103fc01f7a9c976793f68e053420.jpg,512,512,spot,260,154,271,167
33957_png_jpg.rf.15b6103fc01f7a9c976793f68e053420.jpg,512,512,spot,295,158,308,171
33957_png_jpg.rf.15b6103fc01f7a9c976793f68e053420.jpg,512,512,spot,246,141,262,154
33957_png_jpg.rf.15b6103fc01f7a9c976793f68e053420.jpg,512,512,spot,260,132,279,145
33957_png_jpg.rf.15b6103fc01f7a9c976793f68e053420.jpg,512,512,spot,197,404,208,419
33957_png_jpg.rf.15b6103fc01f7a9c976793f68e053420.jpg,512,512,spot,238,405,255,415
38342_png_jpg.rf.15b6a50080a58ab24707d2e16bd4aa15.jpg,512,512,acne,313,297,332,314
38342_png_jpg.rf.15b6a50080a58ab24707d2e16bd4aa15.jpg,512,512,spot,264,152,277,167
Jhumur-Bhattacharya-is-a-Homemaker_-other-occupation_yythk_jpg.rf.15eb165e51f1eb3ebc39a23bc0c62d41.jpg,514,514,acne,321,106,341,119
Jhumur-Bhattacharya-is-a-Homemaker_-other-occupation_yythk_jpg.rf.15eb165e51f1eb3ebc39a23bc0c62d41.jpg,514,514,acne,151,388,171,404
Jhumur-Bhattacharya-is-a-Homemaker_-other-occupation_yythk_jpg.rf.15eb165e51f1eb3ebc39a23bc0c62d41.jpg,514,514,acne,353,260,370,278
40518_png_jpg.rf.1618265c5d936d58092400ae99148559.jpg,512,512,acne,273,205,284,216
40518_png_jpg.rf.1618265c5d936d58092400ae99148559.jpg,512,512,acne,258,206,272,220
40518_png_jpg.rf.1618265c5d936d58092400ae99148559.jpg,512,512,acne,191,312,203,328
40518_png_jpg.rf.1618265c5d936d58092400ae99148559.jpg,512,512,acne,304,289,318,300
00930_png_jpg.rf.1631d89bd37eae5656df372ba8bf262a.jpg,512,512,acne,332,388,350,403
00930_png_jpg.rf.1631d89bd37eae5656df372ba8bf262a.jpg,512,512,spot,173,405,186,419
00930_png_jpg.rf.1631d89bd37eae5656df372ba8bf262a.jpg,512,512,spot,330,353,341,361
00930_png_jpg.rf.1631d89bd37eae5656df372ba8bf262a.jpg,512,512,spot,244,256,252,264
00930_png_jpg.rf.1631d89bd37eae5656df372ba8bf262a.jpg,512,512,spot,286,145,294,151
00930_png_jpg.rf.1631d89bd37eae5656df372ba8bf262a.jpg,512,512,spot,267,343,276,351
00930_png_jpg.rf.1631d89bd37eae5656df372ba8bf262a.jpg,512,512,spot,182,155,188,163
14965_png_jpg.rf.16812e9815cf0d6f016510955c46b84a.jpg,512,512,acne,196,196,212,208
14965_png_jpg.rf.16812e9815cf0d6f016510955c46b84a.jpg,512,512,spot,277,165,295,179
Subodh-Barman-is-a-Milkman-from-Phulbari_-Sitalkuch_jpg.rf.163c35b3d3d9cddebf30afcfe8885b5d.jpg,514,514,acne,243,167,253,176
TANIAM-KINO-is-a-Anti-poaching-staffer-for-the_yyth_jpg.rf.164bc9236ffca1a408399049f21cd6de.jpg,514,514,spot,118,212,132,223
TANIAM-KINO-is-a-Anti-poaching-staffer-for-the_yyth_jpg.rf.164bc9236ffca1a408399049f21cd6de.jpg,514,514,spot,134,221,145,232
TANIAM-KINO-is-a-Anti-poaching-staffer-for-the_yyth_jpg.rf.164bc9236ffca1a408399049f21cd6de.jpg,514,514,spot,227,174,238,180
TANIAM-KINO-is-a-Anti-poaching-staffer-for-the_yyth_jpg.rf.164bc9236ffca1a408399049f21cd6de.jpg,514,514,acne,232,158,245,166
TANIAM-KINO-is-a-Anti-poaching-staffer-for-the_yyth_jpg.rf.164bc9236ffca1a408399049f21cd6de.jpg,514,514,spot,300,165,313,174
TANIAM-KINO-is-a-Anti-poaching-staffer-for-the_yyth_jpg.rf.164bc9236ffca1a408399049f21cd6de.jpg,514,514,spot,321,271,335,285
TANIAM-KINO-is-a-Anti-poaching-staffer-for-the_yyth_jpg.rf.164bc9236ffca1a408399049f21cd6de.jpg,514,514,spot,348,231,360,240
19006_png_jpg.rf.1644422d1b70e0f6cc6a18d925964079.jpg,512,512,pimple,248,203,264,217
19006_png_jpg.rf.1644422d1b70e0f6cc6a18d925964079.jpg,512,512,pimple,237,195,250,206
19006_png_jpg.rf.1644422d1b70e0f6cc6a18d925964079.jpg,512,512,acne,235,179,247,188
19006_png_jpg.rf.1644422d1b70e0f6cc6a18d925964079.jpg,512,512,acne,258,183,269,195
19006_png_jpg.rf.1644422d1b70e0f6cc6a18d925964079.jpg,512,512,acne,245,222,257,234
19006_png_jpg.rf.1644422d1b70e0f6cc6a18d925964079.jpg,512,512,acne,301,99,317,113
07721_png_jpg.rf.168d831dc19619c9aa31279d184ea3dd.jpg,512,512,spot,135,275,153,293
15088_png_jpg.rf.16bbab51f6855478c38bd15a15080b53.jpg,512,512,acne,157,319,167,337
15088_png_jpg.rf.16bbab51f6855478c38bd15a15080b53.jpg,512,512,acne,144,295,156,307
15088_png_jpg.rf.16bbab51f6855478c38bd15a15080b53.jpg,512,512,acne,323,416,333,430
Sushila-Devi-is-a-Small-farmer-from-Chandrapuri__yy_jpg.rf.1747ff4569a444e8694cc38be9952f61.jpg,514,514,spot,361,273,375,283
20854_png_jpg.rf.17317c53f354981fcb450f13f0862e25.jpg,512,512,acne,245,223,260,237
20854_png_jpg.rf.17317c53f354981fcb450f13f0862e25.jpg,512,512,spot,356,261,374,277
20854_png_jpg.rf.17317c53f354981fcb450f13f0862e25.jpg,512,512,spot,109,358,120,373
20854_png_jpg.rf.17317c53f354981fcb450f13f0862e25.jpg,512,512,spot,99,316,120,328
14827_png_jpg.rf.17d9e3920c72be98cdc7f45ea3b2706f.jpg,512,512,spot,190,295,211,311
14827_png_jpg.rf.17d9e3920c72be98cdc7f45ea3b2706f.jpg,512,512,acne,239,121,259,136
14827_png_jpg.rf.17d9e3920c72be98cdc7f45ea3b2706f.jpg,512,512,acne,277,105,292,122
